Brevibacillus brevis	1393	GCA_001039275.2
Brevibacillus centrosporus	54910	GCA_003710815.1
Brevibacillus choshinensis	54911	GCA_001420695.1
Brevibacillus fluminis	511487	GCA_003710825.1
Brevibacillus formosus	54913	GCA_003013405.1
Brevibacillus gelatini	1655277	GCA_003710935.1
Brevibacillus invocatus	173959	GCA_003710915.1
Brevibacillus laterosporus	1465	GCA_007833815.1
Brevibacillus massiliensis	1118054	GCA_000311785.1
Brevibacillus panacihumi	497735	GCA_003710985.1
Brevibacillus parabrevis	54914	GCA_003710905.1
Brevibacillus reuszeri	54915	GCA_001187725.1
Brevibacillus thermoruber	33942	GCA_000454065.1
Caldalkalibacillus thermarum	296745	GCA_014644735.1
Desulfuribacillus alkaliarsenatis	766136	GCA_001730225.1
Desulfuribacillus stibiiarsenatis	1390249	GCA_001742305.1
Entomoplasma freundtii	74700	GCA_002804205.1
Entomoplasma lucivorax	209274	GCA_000518285.1
Entomoplasma luminosum	214888	GCA_002803985.1
Entomoplasma somnilux	215578	GCA_002804005.1
Mesoplasma chauliocola	216427	GCA_002290085.1
Mesoplasma coleopterae	324078	GCA_002804245.1
Mesoplasma entomophilum	2149	GCA_002804125.1
Mesoplasma florum	2151	GCA_000008305.1
Mesoplasma grammopterae	217215	GCA_000701525.1
Mesoplasma lactucae	138853	GCA_002441935.1
Mesoplasma photuris	217731	GCA_000702725.1
Mesoplasma seiffertii	28224	GCA_000518725.1
Mesoplasma syrphidae	225999	GCA_002843565.1
Mesoplasma tabanidae	219745	GCA_002804025.1
Spiroplasma alleghenense	216931	GCA_003363775.1
Spiroplasma apis	2137	GCA_000500935.1
Spiroplasma cantharicola	362837	GCA_001281045.1
Spiroplasma chinense	216932	GCA_008086545.1
Spiroplasma chrysopicola	216933	GCA_000400935.1
Spiroplasma citri	2133	GCA_001886855.1
Spiroplasma clarkii	2139	GCA_002795265.1
Spiroplasma corruscae	216934	GCA_002237575.1
Spiroplasma culicicola	216935	GCA_000565175.1
Spiroplasma diminutum	216936	GCA_000439455.1
Spiroplasma eriocheiris	315358	GCA_001029265.1
Spiroplasma floricola	216937	GCA_002813555.1
Spiroplasma gladiatoris	2143	GCA_004379335.1
Spiroplasma helicoides	216938	GCA_001715535.1
Spiroplasma litorale	216942	GCA_001267155.1
Spiroplasma melliferum	2134	GCA_005222125.1
Spiroplasma mirum	2144	GCA_000565195.1
Spiroplasma monobiae	2136	GCA_002865545.1
Spiroplasma phoeniceum	47835	GCA_003339775.1
Spiroplasma platyhelix	301585	GCA_012163225.1
Spiroplasma poulsonii	2138	GCA_009866525.1
Spiroplasma sabaudiense	216944	GCA_000565215.1
Spiroplasma syrphidicola	216945	GCA_000400955.1
Spiroplasma tabanidicola	324079	GCA_009730595.1
Spiroplasma taiwanense	2145	GCA_000439435.1
Spiroplasma turonicum	216946	GCA_001262715.1
Candidatus Stoquefichus massiliensis	1470350	GCA_000455285.1
Catenibacterium mitsuokai	100886	GCA_000173795.1
Coprobacillus cateniformis	100884	GCA_001312445.1
Eggerthia catenaformis	31973	GCA_000340375.1
Erysipelatoclostridium ramosum	1547	GCA_014131695.1
Kandleria vitulina	1630	GCA_000702065.1
Sharpea azabuensis	322505	GCA_009695655.1
Allobaculum stercoricanis	174709	GCA_000384195.1
Breznakia blatticola	1754012	GCA_004365815.1
Bulleidia extructa	118748	GCA_000177375.1
Catenisphaera adipataccumulans	700500	GCA_014202755.1
Dielma fastidiosa	1034346	GCA_000313565.2
Dubosiella newyorkensis	1862672	GCA_001945605.1
Erysipelothrix inopinata	225084	GCA_014396165.1
Erysipelothrix larvae	1514105	GCA_001545095.1
Erysipelothrix rhusiopathiae	1648	GCA_900637845.1
Erysipelothrix tonsillarum	38402	GCA_000373785.1
Faecalibaculum rodentium	1702221	GCA_001564455.1
Faecalicoccus acidiformans	915173	GCA_014202635.1
Faecalicoccus pleomorphus	1323	GCA_000420345.1
Faecalitalea cylindroides	39483	GCA_000469305.1
Holdemanella biformis	1735	GCA_000156655.1
Holdemania filiformis	61171	GCA_000157995.1
Holdemania massiliensis	1468449	GCA_000327285.1
Ileibacterium valens	1862668	GCA_001945525.1
Solobacterium moorei	102148	GCA_000425005.1
Turicibacter sanguinis	154288	GCA_013046825.1
Exiguobacterium acetylicum	41170	GCA_000702605.1
Exiguobacterium antarcticum	132920	GCA_000685865.1
Exiguobacterium aurantiacum	33987	GCA_001766415.1
Exiguobacterium indicum	296995	GCA_001939065.1
Exiguobacterium marinum	273528	GCA_000620845.1
Exiguobacterium oxidotolerans	223958	GCA_000702625.1
Exiguobacterium profundum	307643	GCA_001909285.1
Exiguobacterium sibiricum	332410	GCA_000620865.1
Exiguobacterium undae	169177	GCA_000620805.1
Kyrpidia spormannii	2055160	GCA_002804065.1
Kyrpidia tusciae	33943	GCA_000092905.1
Abiotrophia defectiva	46125	GCA_000160075.2
Aerococcus christensenii	87541	GCA_001543105.1
Aerococcus sanguinicola	119206	GCA_001543145.1
Aerococcus suis	371602	GCA_900176325.1
Aerococcus urinae	1376	GCA_003286645.1
Aerococcus urinaeequi	51665	GCA_001543205.1
Aerococcus urinaehominis	128944	GCA_001543245.1
Aerococcus viridans	1377	GCA_002083135.2
Atopobacter phocae	136492	GCA_000526675.1
Bavariicoccus seileri	549685	GCA_000421665.1
Dolosicoccus paucivorans	84521	GCA_900100125.1
Eremococcus coleocola	88132	GCA_000428865.1
Facklamia hominis	178214	GCA_000301035.1
Facklamia ignava	137730	GCA_000301055.1
Facklamia languida	82347	GCA_000245795.1
Facklamia miroungae	120956	GCA_012396555.1
Facklamia sourekii	87650	GCA_000518205.1
Facklamia tabacinasalis	87458	GCA_005864045.1
Globicatella sanguinis	13076	GCA_001552295.1
Globicatella sulfidifaciens	136093	GCA_900167405.1
Ignavigranum ruoffiae	89093	GCA_900110675.1
Alkalibacterium gilvum	1130080	GCA_900109085.1
Alkalibacterium kapii	426704	GCA_007988865.1
Alkalibacterium olivapovliticus	99907	GCA_003003275.1
Alkalibacterium pelagium	426702	GCA_900109325.1
Alkalibacterium putridalgicola	426703	GCA_900109825.1
Alkalibacterium subtropicum	753702	GCA_900112455.1
Alkalibacterium thalassium	426701	GCA_900101165.1
Allofustis seminis	166939	GCA_000374325.1
Alloiococcus otitis	1652	GCA_000315445.1
Atopococcus tabaci	269774	GCA_000429585.1
Atopostipes suicloacalis	180295	GCA_900129085.1
Carnobacterium alterfunditum	28230	GCA_000744115.1
Carnobacterium divergens	2748	GCA_900258435.1
Carnobacterium funditum	2752	GCA_000744185.1
Carnobacterium gallinarum	2749	GCA_000744375.1
Carnobacterium iners	1073423	GCA_900177385.1
Carnobacterium inhibens	147709	GCA_000746825.1
Carnobacterium jeotgali	545534	GCA_000745125.1
Carnobacterium maltaromaticum	2751	GCA_001058355.1
Carnobacterium mobile	2750	GCA_000744825.1
Carnobacterium pleistocenium	181073	GCA_000744285.1
Carnobacterium viridans	174587	GCA_900102725.1
Desemzia incerta	82801	GCA_900115825.1
Dolosigranulum pigrum	29394	GCA_000245815.1
Granulicatella adiacens	46124	GCA_000160675.1
Granulicatella balaenopterae	137733	GCA_900111135.1
Isobaculum melis	142588	GCA_900111355.1
Jeotgalibaca arthritidis	1868794	GCA_011100465.1
Jeotgalibaca dankookensis	708126	GCA_002005405.1
Jeotgalibaca porci	1868793	GCA_011299095.1
Marinilactibacillus piezotolerans	258723	GCA_900114235.1
Marinilactibacillus psychrotolerans	191770	GCA_900101525.1
Pisciglobus halotolerans	745365	GCA_900113675.1
Trichococcus collinsii	157076	GCA_900107505.1
Trichococcus flocculiformis	82803	GCA_900113645.1
Trichococcus ilyis	640938	GCA_900109135.1
Trichococcus palustris	140314	GCA_900114465.1
Trichococcus pasteurii	43064	GCA_900112935.1
Trichococcus patagoniensis	382641	GCA_003051085.1
Catellicoccus marimammalium	300419	GCA_000313915.1
Enterococcus alcedinis	1274384	GCA_014635985.1
Enterococcus aquimarinus	328396	GCA_001885765.1
Enterococcus asini	57732	GCA_000407365.1
Enterococcus avium	33945	GCA_000406965.1
Enterococcus caccae	317735	GCA_000407145.1
Enterococcus canintestini	317010	GCA_001885735.1
Enterococcus canis	214095	GCA_001544375.1
Enterococcus casseliflavus	37734	GCA_001544095.1
Enterococcus cecorum	44008	GCA_000407565.1
Enterococcus columbae	1355	GCA_000406925.1
Enterococcus crotali	1453587	GCA_000633635.1
Enterococcus devriesei	319970	GCA_001885905.1
Enterococcus diestrammenae	1155073	GCA_009933255.1
Enterococcus dispar	44009	GCA_000406945.1
Enterococcus durans	53345	GCA_001544215.1
Enterococcus faecalis	1351	GCA_000392875.1
Enterococcus faecium	1352	GCA_001544255.1
Enterococcus gallinarum	1353	GCA_001544275.1
Enterococcus gilvus	160453	GCA_000407545.1
Enterococcus haemoperoxidus	155618	GCA_000407165.1
Enterococcus hermanniensis	249189	GCA_001885945.1
Enterococcus hirae	1354	GCA_000271405.2
Enterococcus italicus	246144	GCA_000185365.1
Enterococcus lactis	357441	GCA_009735405.1
Enterococcus malodoratus	71451	GCA_000407185.1
Enterococcus moraviensis	155617	GCA_000407445.1
Enterococcus mundtii	53346	GCA_002813755.1
Enterococcus pallens	160454	GCA_000407485.1
Enterococcus phoeniculicola	154621	GCA_000407505.1
Enterococcus plantarum	1077675	GCA_001730295.1
Enterococcus pseudoavium	44007	GCA_001544295.1
Enterococcus quebecensis	903983	GCA_001730365.1
Enterococcus raffinosus	71452	GCA_001886185.1
Enterococcus ratti	150033	GCA_001886195.1
Enterococcus rivorum	762845	GCA_001742285.1
Enterococcus rotai	118060	GCA_001465345.1
Enterococcus saccharolyticus	41997	GCA_000407285.1
Enterococcus saigonensis	1805431	GCA_011397115.1
Enterococcus silesiacus	332949	GCA_001465115.1
Enterococcus sulfureus	1356	GCA_000407605.1
Enterococcus termitis	332950	GCA_001730305.1
Enterococcus thailandicus	417368	GCA_001886265.1
Enterococcus ureasiticus	903984	GCA_001730285.1
Enterococcus ureilyticus	1131292	GCA_001730315.1
Enterococcus viikkiensis	930854	GCA_005405345.1
Enterococcus villorum	112904	GCA_007990225.1
Enterococcus wangshanyuanii	2005703	GCA_002197645.1
Enterococcus xiangfangensis	1296537	GCA_005405365.1
Enterococcus xinjiangensis	357441	GCA_009735405.1
Melissococcus plutonius	33970	GCA_000270185.1
Tetragenococcus halophilus	51669	GCA_003841405.1
Tetragenococcus koreensis	290335	GCA_003795145.1
Tetragenococcus muriaticus	64642	GCA_000423785.1
Tetragenococcus osmophilus	526944	GCA_003795125.1
Tetragenococcus solitarius	71453	GCA_001544195.1
Fructobacillus durionis	283737	GCA_900112405.1
Fructobacillus ficulneus	157463	GCA_001047075.2
Fructobacillus fructosus	1631	GCA_001438695.1
Fructobacillus pseudoficulneus	220714	GCA_900108455.1
Fructobacillus tropaeoli	709323	GCA_001047135.2
Lactobacillus acetotolerans	1600	GCA_001436775.1
Lactobacillus acidophilus	1579	GCA_001591845.1
Lactobacillus amylolyticus	83683	GCA_000178475.1
Lactobacillus amylovorus	1604	GCA_002706375.1
Lactobacillus bombicola	1505723	GCA_900112665.1
Lactobacillus crispatus	47770	GCA_002088015.1
Lactobacillus delbrueckii	1584	GCA_001433875.1
Lactobacillus equicursoris	420645	GCA_001311765.1
Lactobacillus fructivorans	1614	GCA_001434095.1
Lactobacillus gallinarum	52242	GCA_000614735.1
Lactobacillus gasseri	1596	GCA_000014425.1
Lactobacillus gigeriorum	1203069	GCA_000296855.1
Lactobacillus hamsteri	96565	GCA_000615445.1
Lactobacillus helsingborgensis	1218494	GCA_000970855.1
Lactobacillus helveticus	1587	GCA_000160855.1
Lactobacillus hominis	1203033	GCA_000296835.1
Lactobacillus iners	147802	GCA_000160875.1
Lactobacillus intestinalis	151781	GCA_001435325.1
Lactobacillus jensenii	109790	GCA_001436455.1
Lactobacillus johnsonii	33959	GCA_000159355.1
Lactobacillus kalixensis	227944	GCA_001434335.1
Lactobacillus kefiranofaciens	267818	GCA_900103655.1
Lactobacillus kimbladii	1218506	GCA_000970755.1
Lactobacillus kitasatonis	237446	GCA_000615285.1
Lactobacillus kullabergensis	1218493	GCA_000967195.1
Lactobacillus melliventris	1218507	GCA_013346935.1
Lactobacillus paragasseri	2107999	GCA_003584685.1
Lactobacillus pasteurii	872327	GCA_000297025.1
Lactobacillus porci	2012477	GCA_009695985.1
Lactobacillus psittaci	116089	GCA_000425905.1
Lactobacillus rodentium	947835	GCA_003423665.1
Lactobacillus taiwanensis	508451	GCA_001436695.1
Lactobacillus ultunensis	227945	GCA_001436305.1
Leuconostoc carnosum	1252	GCA_014207505.1
Leuconostoc citreum	33964	GCA_004354555.1
Leuconostoc fallax	1251	GCA_000165675.2
Leuconostoc gelidum	1244	GCA_000166715.2
Leuconostoc holzapfelii	434464	GCA_012396485.1
Leuconostoc kimchii	136609	GCA_000092505.1
Leuconostoc lactis	1246	GCA_007954625.1
Leuconostoc mesenteroides	1245	GCA_009676745.1
Leuconostoc pseudomesenteroides	33968	GCA_014634745.1
Leuconostoc suionicum	1511761	GCA_001891125.1
Oenococcus kitaharae	336988	GCA_000241055.1
Oenococcus oeni	1247	GCA_000372485.1
Pediococcus acidilactici	1254	GCA_009809575.1
Pediococcus argentinicus	480391	GCA_001437605.1
Pediococcus cellicola	319652	GCA_001438655.1
Pediococcus claussenii	187452	GCA_000237995.2
Pediococcus damnosus	51663	GCA_001437255.1
Pediococcus ethanolidurans	319653	GCA_001437405.1
Pediococcus inopinatus	114090	GCA_002982135.1
Pediococcus parvulus	54062	GCA_007990205.1
Pediococcus pentosaceus	1255	GCA_001437285.1
Pediococcus stilesii	331679	GCA_001437075.1
Weissella ceti	759620	GCA_000750535.1
Weissella cibaria	137591	GCA_004521965.1
Weissella confusa	1583	GCA_004771295.1
Weissella diestrammenae	1162633	GCA_014397255.1
Weissella fabalis	1070421	GCA_012396505.1
Weissella halotolerans	1615	GCA_000420365.1
Weissella hellenica	46256	GCA_006777025.1
Weissella kandleri	1616	GCA_001438705.1
Weissella minor	1620	GCA_001437425.1
Weissella oryzae	1129792	GCA_000691805.2
Weissella paramesenteroides	1249	GCA_000160575.1
Weissella soli	155866	GCA_001761545.1
Weissella thailandensis	89061	GCA_005405465.1
Weissella viridescens	1629	GCA_001437355.1
Brochothrix campestris	2757	GCA_000525915.1
Brochothrix thermosphacta	2756	GCA_000620985.1
Listeria aquatica	1494960	GCA_000525795.1
Listeria booriae	1552123	GCA_000766865.1
Listeria fleischmannii	1069827	GCA_000344175.1
Listeria floridensis	1494962	GCA_000525875.1
Listeria grayi	1641	GCA_000148995.1
Listeria innocua	1642	GCA_009648575.1
Listeria ivanovii	1638	GCA_000763495.1
Listeria monocytogenes	1639	GCA_900187225.1
Listeria newyorkensis	1497681	GCA_000766145.1
Listeria rocourtiae	647910	GCA_000525975.1
Listeria seeligeri	1640	GCA_000027145.1
Listeria weihenstephanensis	1006155	GCA_003534205.1
Listeria welshimeri	1643	GCA_000060285.1
Floricoccus penangensis	1859475	GCA_001832885.1
Lactococcus chungangensis	451457	GCA_002441885.1
Lactococcus fujiensis	610251	GCA_002441655.1
Lactococcus garvieae	1363	GCA_002355575.1
Lactococcus hircilactis	1494462	GCA_009601015.1
Lactococcus lactis	1358	GCA_900099625.1
Lactococcus laudensis	1494461	GCA_013449735.1
Lactococcus piscium	1364	GCA_002441695.1
Lactococcus plantarum	1365	GCA_002441715.1
Lactococcus raffinolactis	1366	GCA_001591765.1
Lactovum miscens	190387	GCA_014202895.1
Pilibacter termitis	263852	GCA_900167335.1
Streptococcus acidominimus	1326	GCA_001921825.1
Streptococcus agalactiae	1311	GCA_000186445.1
Streptococcus alactolyticus	29389	GCA_012277075.1
Streptococcus anginosus	1328	GCA_001697145.1
Streptococcus australis	113107	GCA_901543175.1
Streptococcus azizii	1579424	GCA_001984715.1
Streptococcus caballi	439220	GCA_000379985.1
Streptococcus canis	1329	GCA_900636575.1
Streptococcus castoreus	254786	GCA_000425025.1
Streptococcus constellatus	76860	GCA_900459125.1
Streptococcus criceti	1333	GCA_000187975.3
Streptococcus cristatus	45634	GCA_003943515.1
Streptococcus cuniculi	1432788	GCA_004570575.1
Streptococcus devriesei	231233	GCA_000423725.1
Streptococcus didelphis	102886	GCA_000380005.1
Streptococcus downei	1317	GCA_900459175.1
Streptococcus dysgalactiae	1334	GCA_900459225.1
Streptococcus entericus	155680	GCA_000380025.1
Streptococcus equi	1336	GCA_900637675.1
Streptococcus equinus	1335	GCA_900101445.1
Streptococcus ferus	1345	GCA_000372425.1
Streptococcus gallolyticus	315405	GCA_003337175.1
Streptococcus gordonii	1302	GCA_001553855.1
Streptococcus halichoeri	254785	GCA_009870755.1
Streptococcus halotolerans	1814128	GCA_001598035.1
Streptococcus henryi	439219	GCA_000376985.1
Streptococcus himalayensis	1888195	GCA_001708305.1
Streptococcus hyointestinalis	1337	GCA_900459405.1
Streptococcus hyovaginalis	149015	GCA_000420785.1
Streptococcus ictaluri	380397	GCA_000188015.3
Streptococcus infantarius	102684	GCA_000154985.1
Streptococcus infantis	68892	GCA_000960085.1
Streptococcus iniae	1346	GCA_003674745.1
Streptococcus intermedius	1338	GCA_000413475.1
Streptococcus lutetiensis	150055	GCA_900475675.1
Streptococcus macacae	1339	GCA_000187995.3
Streptococcus macedonicus	59310	GCA_000283635.1
Streptococcus marimammalium	269666	GCA_000380045.1
Streptococcus marmotae	1825069	GCA_001623565.1
Streptococcus massiliensis	313439	GCA_000380065.1
Streptococcus merionis	400065	GCA_000380085.1
Streptococcus minor	229549	GCA_000377005.1
Streptococcus mitis	28037	GCA_000722765.2
Streptococcus mutans	1309	GCA_006739205.1
Streptococcus oralis	1303	GCA_002386345.1
Streptococcus orisasini	1080071	GCA_001431045.1
Streptococcus orisratti	114652	GCA_000380105.1
Streptococcus ovis	82806	GCA_000380125.1
Streptococcus ovuberis	1936207	GCA_012396585.1
Streptococcus pantholopis	1811193	GCA_001642085.1
Streptococcus parasanguinis	1318	GCA_001073155.1
Streptococcus parasuis	1501662	GCA_004283785.1
Streptococcus parauberis	1348	GCA_000187935.2
Streptococcus pasteurianus	197614	GCA_900478025.1
Streptococcus peroris	68891	GCA_000187585.1
Streptococcus pharyngis	1562651	GCA_007859195.1
Streptococcus phocae	119224	GCA_001302265.1
Streptococcus pluranimalium	82348	GCA_002953735.1
Streptococcus plurextorum	456876	GCA_000423745.1
Streptococcus pneumoniae	1313	GCA_001457635.1
Streptococcus porci	502567	GCA_000423765.1
Streptococcus porcinus	1340	GCA_901542335.1
Streptococcus pseudopneumoniae	257758	GCA_001074565.1
Streptococcus pseudoporcinus	361101	GCA_000188035.3
Streptococcus pyogenes	1314	GCA_002055535.1
Streptococcus ratti	1341	GCA_000286075.1
Streptococcus respiraculi	2021971	GCA_003595525.1
Streptococcus rubneri	1234680	GCA_004785935.1
Streptococcus ruminantium	1917441	GCA_003609975.1
Streptococcus salivarius	1304	GCA_000785515.1
Streptococcus sanguinis	1305	GCA_013378335.1
Streptococcus sinensis	176090	GCA_000767835.1
Streptococcus sobrinus	1310	GCA_000686605.1
Streptococcus suis	1307	GCA_002962445.1
Streptococcus thermophilus	1308	GCA_010120595.1
Streptococcus thoraltensis	55085	GCA_000380145.1
Streptococcus troglodytae	1111760	GCA_002355215.1
Streptococcus uberis	1349	GCA_900475595.1
Streptococcus urinalis	149016	GCA_000188055.3
Streptococcus vestibularis	1343	GCA_010604095.1
Vagococcus acidifermentans	564710	GCA_003987655.1
Vagococcus carniphilus	218144	GCA_014397115.1
Vagococcus elongatus	180344	GCA_003987645.1
Vagococcus entomophilus	1160095	GCA_003987595.1
Vagococcus fessus	120370	GCA_003987565.1
Vagococcus fluvialis	2738	GCA_003337315.1
Vagococcus humatus	1889241	GCA_003950325.1
Vagococcus lutrae	81947	GCA_003987555.1
Vagococcus penaei	633807	GCA_001998885.1
Vagococcus salmoninarum	2739	GCA_003987495.1
Vagococcus teuberi	519472	GCA_001870205.1
Mycoplasma alligatoris	47687	GCA_000178375.1
Mycoplasma amphoriforme	273136	GCA_000723365.1
Mycoplasma anatis	171279	GCA_900660655.1
Mycoplasma anseris	92400	GCA_000702805.1
Mycoplasma anserisalpingitis	519450	GCA_007858495.1
Mycoplasma bovis	28903	GCA_000183385.1
Mycoplasma buteonis	171280	GCA_000733865.1
Mycoplasma collis	2127	GCA_000701825.1
Mycoplasma crocodyli	50052	GCA_000025845.1
Mycoplasma elephantis	114882	GCA_000687815.1
Mycoplasma falconis	92403	GCA_006385795.1
Mycoplasma fermentans	2115	GCA_000209735.1
Mycoplasma gallisepticum	2096	GCA_900476085.1
Mycoplasma genitalium	2097	GCA_000027325.1
Mycoplasma imitans	29560	GCA_000518305.1
Mycoplasma leonicaptivi	36742	GCA_000622205.1
Mycoplasma mobile	2118	GCA_000008365.1
Mycoplasma nasistruthionis	353852	GCA_006228185.1
Mycoplasma penetrans	28227	GCA_000011225.1
Mycoplasma simbae	36744	GCA_000702705.1
Mycoplasma synoviae	2109	GCA_000969765.1
Mycoplasma testudineum	244584	GCA_002245785.1
Mycoplasma testudinis	33924	GCA_000687795.1
Ureaplasma canigenitalium	42092	GCA_000712165.1
Ureaplasma diversum	42094	GCA_000731915.1
Ureaplasma parvum	134821	GCA_000019345.1
Ureaplasma urealyticum	2130	GCA_000169535.1
Cohnella laeviribosi	380174	GCA_000378425.1
Cohnella lubricantis	2163172	GCA_014212015.1
Cohnella luojiensis	652876	GCA_004564235.1
Cohnella lupini	1294267	GCA_003386205.1
Cohnella nanjingensis	1387779	GCA_014212125.1
Cohnella panacarvi	400776	GCA_000515335.1
Cohnella phaseoli	456490	GCA_003386235.1
Cohnella thailandensis	557557	GCA_014212135.1
Cohnella thermotolerans	329858	GCA_000429825.1
Cohnella xylanilytica	557555	GCA_014212175.1
Paenibacillus abyssi	1340531	GCA_014640295.1
Paenibacillus aceris	869555	GCA_011605705.1
Paenibacillus aceti	1820010	GCA_003614185.1
Paenibacillus agaridevorans	171404	GCA_003112455.1
Paenibacillus alba	1197127	GCA_013204855.1
Paenibacillus alginolyticus	59839	GCA_000422905.1
Paenibacillus algorifonticola	684063	GCA_000971975.1
Paenibacillus alvei	44250	GCA_000293805.1
Paenibacillus amylolyticus	1451	GCA_003719335.1
Paenibacillus anaericanus	170367	GCA_003994475.1
Paenibacillus antarcticus	253703	GCA_001637225.1
Paenibacillus antibioticophila	1274374	GCA_000455265.1
Paenibacillus apiarius	46240	GCA_002161865.1
Paenibacillus assamensis	311244	GCA_000422445.1
Paenibacillus baekrokdamisoli	1712516	GCA_003945345.1
Paenibacillus barcinonensis	198119	GCA_003217495.1
Paenibacillus barengoltzii	343517	GCA_004000745.1
Paenibacillus beijingensis	1126833	GCA_000961095.1
Paenibacillus borealis	160799	GCA_000758665.1
Paenibacillus bovis	1616788	GCA_001421015.2
Paenibacillus brasilensis	128574	GCA_009363115.1
Paenibacillus campinasensis	66347	GCA_002272015.1
Paenibacillus castaneae	474957	GCA_002884445.1
Paenibacillus catalpae	1045775	GCA_900112695.1
Paenibacillus cellulosilyticus	375489	GCA_003182255.1
Paenibacillus cellulositrophicus	562959	GCA_009363095.1
Paenibacillus chibensis	59846	GCA_004001045.1
Paenibacillus chitinolyticus	79263	GCA_000739915.1
Paenibacillus chondroitinus	59842	GCA_000799595.1
Paenibacillus contaminans	450362	GCA_003285015.1
Paenibacillus crassostreae	1763538	GCA_001857945.1
Paenibacillus curdlanolyticus	59840	GCA_000179615.1
Paenibacillus daejeonensis	135193	GCA_000378385.1
Paenibacillus dauci	1567106	GCA_000971985.1
Paenibacillus dendritiformis	130049	GCA_013266915.1
Paenibacillus donghaensis	414771	GCA_002192415.1
Paenibacillus durus	44251	GCA_000756615.1
Paenibacillus ehimensis	79264	GCA_004000785.1
Paenibacillus elgii	189691	GCA_004000865.1
Paenibacillus endophyticus	1294268	GCA_014192395.1
Paenibacillus etheri	1306852	GCA_001012825.2
Paenibacillus faecis	862114	GCA_008084145.1
Paenibacillus ferrarius	1469647	GCA_002027705.1
Paenibacillus fonticola	379896	GCA_000381905.1
Paenibacillus forsythiae	365616	GCA_000520735.1
Paenibacillus ginsengarvi	400777	GCA_003626695.1
Paenibacillus ginsengihumi	431596	GCA_000380965.1
Paenibacillus glacialis	494026	GCA_001637205.1
Paenibacillus glucanolyticus	59843	GCA_004000885.1
Paenibacillus glycanilyticus	126569	GCA_004000805.1
Paenibacillus gorillae	1243662	GCA_000513275.1
Paenibacillus graminis	189425	GCA_000758705.1
Paenibacillus guangzhouensis	1473112	GCA_009363075.1
Paenibacillus harenae	306543	GCA_000422465.1
Paenibacillus hemerocallicola	1172614	GCA_006265175.1
Paenibacillus humicus	412861	GCA_004000905.1
Paenibacillus hunanensis	539262	GCA_014645615.1
Paenibacillus ihbetae	1870820	GCA_002741055.1
Paenibacillus illinoisensis	59845	GCA_004000925.1
Paenibacillus jilunlii	682956	GCA_900102965.1
Paenibacillus kobensis	59841	GCA_004000825.1
Paenibacillus koleovorans	121608	GCA_004000845.1
Paenibacillus kribbensis	172713	GCA_002240415.1
Paenibacillus lactis	228574	GCA_000230915.2
Paenibacillus larvae	1464	GCA_002003265.1
Paenibacillus lautus	1401	GCA_002407025.1
Paenibacillus lemnae	1330551	GCA_012933385.1
Paenibacillus lentus	1338368	GCA_003931855.1
Paenibacillus lupini	1450204	GCA_011761355.1
Paenibacillus macerans	44252	GCA_900454495.1
Paenibacillus macquariensis	948756	GCA_900156375.1
Paenibacillus marchantiophytorum	1619310	GCA_014640555.1
Paenibacillus massiliensis	225917	GCA_000377505.1
Paenibacillus methanolicus	582686	GCA_008124765.1
Paenibacillus montanisoli	2081970	GCA_003268025.1
Paenibacillus mucilaginosus	61624	GCA_000250655.1
Paenibacillus nanensis	393251	GCA_003583765.1
Paenibacillus naphthalenovorans	162209	GCA_900099895.1
Paenibacillus nasutitermitis	1652958	GCA_014641075.1
Paenibacillus odorifer	189426	GCA_000758725.1
Paenibacillus oryzae	1844972	GCA_001675045.1
Paenibacillus pabuli	1472	GCA_001514495.1
Paenibacillus panacisoli	363858	GCA_000426545.1
Paenibacillus pasadenensis	217090	GCA_000422485.1
Paenibacillus pectinilyticus	512399	GCA_001700435.1
Paenibacillus peoriae	59893	GCA_000236805.2
Paenibacillus phyllosphaerae	274593	GCA_014192105.1
Paenibacillus physcomitrellae	1619311	GCA_002240225.1
Paenibacillus pini	669461	GCA_000576305.1
Paenibacillus pinihumi	669462	GCA_000422505.1
Paenibacillus pinisoli	1276110	GCA_003605435.1
Paenibacillus polymyxa	1406	GCA_001709075.1
Paenibacillus popilliae	78057	GCA_000315235.1
Paenibacillus prosopidis	630520	GCA_003337375.1
Paenibacillus qinlingensis	1837343	GCA_013204845.1
Paenibacillus radicis	1737354	GCA_014641555.1
Paenibacillus rhizosphaerae	297318	GCA_014192015.1
Paenibacillus rigui	554312	GCA_002234615.1
Paenibacillus riograndensis	483937	GCA_000981585.1
Paenibacillus rubinfantis	1720296	GCA_001486505.1
Paenibacillus sabinae	365617	GCA_000612505.1
Paenibacillus sacheonensis	742054	GCA_009909195.1
Paenibacillus sanguinis	225906	GCA_000374825.1
Paenibacillus segetis	1325360	GCA_014639155.1
Paenibacillus selenitireducens	1324314	GCA_002021565.1
Paenibacillus senegalensis	1465766	GCA_000285515.1
Paenibacillus senegalimassiliensis	1737426	GCA_001486585.1
Paenibacillus silvae	1325358	GCA_014639235.1
Paenibacillus sinopodophylli	1837342	GCA_005930355.1
Paenibacillus solani	1705565	GCA_001277345.1
Paenibacillus sonchi	373687	GCA_000316285.1
Paenibacillus sophorae	1333845	GCA_900110315.1
Paenibacillus stellifer	169760	GCA_000758685.1
Paenibacillus swuensis	1178515	GCA_001644605.1
