M0103 sp903928365	212695	GCA_903928365.1
UBA2402 sp903929885	904075	GCA_903929885.1
CAIYYX01 sp903930535	359374	GCA_903930535.1
UBA6821 sp903933015	333969	GCA_903933015.1
Lamprocystis sp903933125	543132	GCA_903933125.1
Cyanobium sp903935205	1211	GCA_903935205.1
Polynucleobacter sp903935355	86027	GCA_903935355.1
UBA11358 sp903944085	257465	GCA_903944085.1
CAJAWW01 sp903946745	86027	GCA_903946745.1
CAJBEZ01 sp903952205	169962	GCA_903952205.1
Pseudopelobacter sp903958085	214033	GCA_903958085.1
Pseudomonas_E sp903970465	1913989	GCA_903970465.1
Dinghuibacter sp903970475	1978229	GCA_903970475.1
Helicobacter_C hepaticus	235279	GCA_000007905.1
Geobacter sulfurreducens	243231	GCA_000007985.2
Mesoplasma florum	265311	GCA_000008305.1
Protochlamydia amoebophila	264201	GCA_000011565.2
Azonexus aromaticus_A	159087	GCA_000012425.1
Geobacter metallireducens	269799	GCA_000012925.1
Novosphingobium aromaticivorans	279238	GCA_000013325.1
Nitrobacter hamburgensis	323097	GCA_000013885.1
Lactobacillus gasseri	324831	GCA_000014425.1
Phenylobacterium zucineum	450851	GCA_000017265.1
Prochlorococcus_A marinus_A	93060	GCA_000018065.1
Desulfobacterium_B autotrophicum	177437	GCA_000020365.1
Chloroherpeton thalassium	517418	GCA_000020525.1
Gluconacetobacter diazotrophicus	272568	GCA_000021325.1
Chloroflexus aggregans	326427	GCA_000021945.1
Micrococcus luteus	465515	GCA_000023205.1
Methylotenera mobilis	583345	GCA_000023705.1
Chitinophaga pinensis	485918	GCA_000024005.1
Pirellula staleyi	530564	GCA_000025185.1
Conexibacter woesei	469383	GCA_000025265.1
Saccharopolyspora erythraea	405948	GCA_000062885.1
Orientia tsutsugamushi_B	357244	GCA_000063545.1
Segniliparus rotundus	640132	GCA_000092825.1
Prevotella melaninogenica	553174	GCA_000144405.1
Blastopirellula marina	314230	GCA_000153105.1
Sphingobium sp000153545	314266	GCA_000153545.1
Phocaeicola coprocola	470145	GCA_000154845.1
Enterocloster sp000155435	457421	GCA_000155435.1
Alcanivorax sp000155615	236097	GCA_000155615.1
HTCC5015 sp000155715	391615	GCA_000155715.1
Francisella philomiragia	539329	GCA_000156715.1
Gemmiger variabilis	411471	GCA_000157955.1
Streptomyces viridochromogenes_B	591159	GCA_000158955.1
Limosilactobacillus antri	525309	GCA_000160835.1
Caldicellulosiruptor kronotskyensis	632348	GCA_000166775.1
Thermosinus carboxydivorans	401526	GCA_000169155.1
Microscilla marina	313606	GCA_000169175.1
Ureaplasma urealyticum	626095	GCA_000169535.1
Plesiocystis pacifica	391625	GCA_000170895.1
Sulfitobacter indolifex	391624	GCA_000172095.1
Mycoplasmopsis_A alligatoris	747682	GCA_000178375.1
Ochrobactrum intermedium	641118	GCA_000182645.1
Spirochaeta_A thermophila	869211	GCA_000184345.2
Nitratifractor salsuginis	749222	GCA_000186245.1
Isosphaera pallida	575540	GCA_000186345.1
Alteriqipengyuania sp000186705	517722	GCA_000186705.2
Coriobacterium glomerans	700015	GCA_000195315.1
Actinomyces sp000195595	762963	GCA_000195595.1
Deinococcus geothermalis	319795	GCA_000196275.1
Acinetobacter oleivorans	436717	GCA_000196795.1
Burkholderia ambifaria	339670	GCA_000203915.1
Enterobacter mori	980518	GCA_000211415.1
Methyloversatilis universalis	1000565	GCA_000214035.2
Pseudomonas_E fluorescens_AQ	1042209	GCA_000217955.4
Acetonema longum	1009370	GCA_000219125.2
Streptococcus infantis_G	1035189	GCA_000223255.2
Mycoplasma putrefaciens	743965	GCA_000224105.1
Chloracidobacterium thermophilum	981222	GCA_000226295.1
Cutibacterium avidum	997355	GCA_000227295.1
HIMB30 sp000227525	751994	GCA_000227525.2
Fusobacterium sp000235465	861452	GCA_000235465.1
Paenibacillus polymyxa_C	1052684	GCA_000237325.1
Bradyrhizobium sp000244935	319003	GCA_000244935.1
Wigglesworthia glossinidia_B	1142511	GCA_000247565.1
Rhodoglobus sp000247645	1112215	GCA_000247645.2
Saprospira grandis_B	984262	GCA_000250635.1
Sphingomonas sp000251145	1112213	GCA_000251145.2
Marinilabilia salmonicolor	1168289	GCA_000259075.1
Treponema_D sp000260795	1124982	GCA_000260795.1
Herbaspirillum sp000261365	1175306	GCA_000261365.1
Bacillus siamensis	1177185	GCA_000262045.1
Basfia bettyae	1095749	GCA_000262245.1
Prevotella bivia	868129	GCA_000262545.1
AKCV01 sp000272025	795666	GCA_000272025.2
Vibrio tasmaniensis_A	1191322	GCA_000272405.2
Bartonella tamiae	1094558	GCA_000278275.1
Pseudomonas_E sp000282415	1144334	GCA_000282415.1
Sphingobium sp000283515	627192	GCA_000283515.1
Selenomonas_A lactilytica	927704	GCA_000284095.1
Rubrivivax gelatinosus_A	983917	GCA_000284255.1
Komagataeibacter europaeus	940283	GCA_000285295.1
Oceanobacillus massiliensis	946235	GCA_000285495.1
GCF-000287355 sp000287355	134287	GCA_000287355.1
Clostridium_J tunisiense	1233099	GCA_000300195.1
Thermacetogenium phaeum	1089553	GCA_000305935.1
Modestobacter marinus_A	477641	GCA_000306785.1
Nocardia brasiliensis	1206724	GCA_000308475.2
Nocardia pneumoniae	1206737	GCA_000308755.1
Tsukamurella sp000312385	1151061	GCA_000312385.1
Streptococcus sp000314795	999425	GCA_000314795.2
Sphingobium yanoikuyae	883163	GCA_000315525.1
Calothrix parietina	1170562	GCA_000317435.1
Geminocystis aponina	755178	GCA_000317675.1
Peptoniphilus_A senegalensis	1033744	GCA_000321025.1
Pseudomonas_A stutzeri_AE	644801	GCA_000327065.1
Mycoplasma feriruminatoris	1179777	GCA_000327395.1
Salinicoccus carnicancri	1235755	GCA_000330705.1
Pleurocapsa sp000332195	118161	GCA_000332195.1
Leptospira_A yanagawae	1249483	GCA_000332475.2
Nocardiopsis_A potens	570268	GCA_000341105.1
Edwardsiella tarda	667121	GCA_000341505.1
Bradyrhizobium oligotrophicum	1245469	GCA_000344805.1
Ligilactobacillus pobuzihii	1242253	GCA_000349725.1
Acinetobacter baylyi	1120924	GCA_000368685.1
Acinetobacter sp000369405	1217707	GCA_000369405.1
Acinetobacter sp000369505	1217692	GCA_000369505.1
Alkalispirochaeta alkalica	942938	GCA_000373545.1
Corynebacterium propinquum	1121367	GCA_000375525.1
Acaricomes phytoseiuli	1120917	GCA_000376245.1
Methylobacterium sp000376345	1131813	GCA_000376345.1
Streptococcus henryi	1123304	GCA_000376985.1
Ancylobacter sp000378025	1168059	GCA_000378025.1
Saccharibacter floricola	1123227	GCA_000378165.1
Sediminispirochaeta bajacaliforniensis	1123274	GCA_000378205.1
Methylophilus methylotrophus	1122236	GCA_000378225.1
Aromatoleum toluclasticum	1261621	GCA_000378245.1
Prevotella amnii	1122979	GCA_000378745.1
Methylosinus sp000379125	136993	GCA_000379125.1
Corynebacterium caspium	1121355	GCA_000379705.1
Porphyromonas_A levii	1122973	GCA_000379925.1
Bacillus_BN massiliogorillae	1243664	GCA_000380245.2
Variovorax paradoxus_A	1157708	GCA_000382045.1
Yoonia vestfoldensis	1122181	GCA_000382265.1
Massilia niastensis	1122215	GCA_000382345.1
Sphingomonas_N sp000383095	685778	GCA_000383095.1
Methylovulum miyakonense	1078846	GCA_000384075.1
Hydrogenovibrio halophilus	1123516	GCA_000384235.1
Brachyspira innocens	1267004	GCA_000384655.1
COE1 sp000403335	1235793	GCA_000403335.2
Dubosiella sp000403415	1235796	GCA_000403415.2
Pauljensenia sp000411415	1203556	GCA_000411415.1
Pseudomonas_E putida	1211579	GCA_000412675.1
Butyrivibrio sp000420845	1280666	GCA_000420845.1
ATWF01 sp000421105	1304888	GCA_000421105.1
Desulfohalovibrio sp000422205	941449	GCA_000422205.1
Kaistella palustris	1121288	GCA_000422265.1
Paenibacillus_D pinihumi	1122924	GCA_000422505.1
Maritalea myrionectae	1122213	GCA_000423365.1
Thermodesulfobacterium hveragerdense	1123372	GCA_000423845.1
Pleomorphomonas koreensis	1122962	GCA_000425185.1
Maridesulfovibrio zosterae	1121467	GCA_000425265.1
Flavobacterium frigidarium	1121890	GCA_000425505.1
Tepidiphilus margaritifer	1123354	GCA_000425565.1
Terrimonas ferruginea	1123356	GCA_000425585.1
Gaetbulibacter saemankumensis	1121909	GCA_000425645.1
Caulobacter sp000426025	1298862	GCA_000426025.1
Psychrilyobacter atlanticus	1123032	GCA_000426625.1
Solimonas flava	1123257	GCA_000426685.1
Methylocella acidiphila	395964	GCA_000427445.1
Corynebacterium sputi	1111729	GCA_000427865.1
Thermocrispum agreste	1111738	GCA_000427905.1
Pseudonocardia spinosispora	1123025	GCA_000429025.1
Actinomyces gerencseriae	1120943	GCA_000429265.1
Algoriphagus mannitolivorans	1120965	GCA_000429425.1
Cohnella thermotolerans	1121347	GCA_000429825.1
Cucumibacter marinus	422296	GCA_000429865.1
Chitinilyticum aquatile	1121275	GCA_000430805.1
Corynebacterium maris	1224163	GCA_000442645.1
Paracoccus aminophilus	1367847	GCA_000444995.1
Sphingobium quisquiliarum	1329909	GCA_000445065.1
Streptococcus sp000448565	1316408	GCA_000448565.1
Clostridioides difficile_E	1151292	GCA_000449425.2
Mycobacterium sp000455125	1370120	GCA_000455125.1
Pseudomonas_E alcaligenes	1215092	GCA_000467105.1
Treponema_D socranskii	1125725	GCA_000468115.1
Eubacterium_I ramulus	1256908	GCA_000469345.1
Schmidhempelia bombi	1387197	GCA_000471645.3
Synechocystis sp000478825	1147	GCA_000478825.2
Prevotella sp000479005	1111130	GCA_000479005.1
Glycomyces arizonensis	1121926	GCA_000482705.1
Metamycoplasma salivarium	1266997	GCA_000485555.1
Lawsonibacter sp000492175	1378168	GCA_000492175.1
Methyloglobulus morosus	1116472	GCA_000496735.2
Streptomyces roseochromogenus	1352936	GCA_000497445.1
Pseudomonas_E taeanensis	1395571	GCA_000498575.2
Pseudothermotoga_B elfii	1123383	GCA_000504085.1
Sediminibacterium salmoneum	1400522	GCA_000511175.1
Sphingomonas_D sanxanigenens	1123269	GCA_000512205.2
Dehalobacter restrictus	871738	GCA_000512895.1
Sodalis_A praecaptivus	1239307	GCA_000517425.1
Chelativorans sp000518985	935840	GCA_000518985.1
Desulfocurvus vexinensis	1121406	GCA_000519125.1
Advenella mimigardefordensis	1247726	GCA_000521505.1
Mogibacterium timidum	1401079	GCA_000525775.1
Listeria aquatica	1265818	GCA_000525795.1
Acholeplasma granularum	1278304	GCA_000526235.1
JKG1 sp000526415	1128421	GCA_000526415.1
Actinotalea sp000526515	1304865	GCA_000526515.1
Brachybacterium phenoliresistens	396014	GCA_000576425.1
Ornithinibacillus sp000577245	1347087	GCA_000577245.1
Liberibacter asiaticus	34021	GCA_000590865.3
Hylemonella gracilis_A	1458275	GCA_000600295.1
Fervidicella metallireducens	1403537	GCA_000601455.1
Neobacillus sp000613125	1347086	GCA_000613125.1
Desulfitibacter alkalitolerans	1304884	GCA_000620305.1
Alkaliphilus transvaalensis	1408422	GCA_000621485.1
Butyrivibrio sp000621565	1408305	GCA_000621565.1
Prolixibacter bellariivorans	1408473	GCA_000621705.1
Anaerovibrio sp000622005	1200557	GCA_000622005.1
Azospirillum brasilense_B	192	GCA_000632475.2
Ehrlichia sp000632845	391036	GCA_000632845.1
Brevundimonas naejangsanensis_A	588932	GCA_000635915.2
Paraburkholderia acidipaludis	1218074	GCA_000684975.1
Lonsdalea quercina_D	1082705	GCA_000688695.1
Deinococcus frigens	1121380	GCA_000701425.1
Mycoplasmopsis_A sturni	1122249	GCA_000701485.1
Mycoplasmopsis iners	1408464	GCA_000701805.1
Selenomonas_A sp000702005	1410618	GCA_000702005.1
Blastococcus sp000702465	1380347	GCA_000702465.1
Mycoplasmopsis simbae	1408469	GCA_000702705.1
Seleniibacterium seleniigenes	1122946	GCA_000711225.1
Caulobacter sp000712075	1449049	GCA_000712075.1
Erythrobacter longus	1044	GCA_000715015.1
Bacillus zhangzhouensis	1178540	GCA_000715205.1
Streptomyces wedmorensis	43759	GCA_000716445.1
Glycomyces sp000719515	1463821	GCA_000719515.1
Kitasatospora sp000719705	1463902	GCA_000719705.1
Saccharomonospora rugosa	43354	GCA_000719975.1
Streptomyces sp000720175	1463900	GCA_000720175.1
Actinotignum schaalii	59505	GCA_000724605.1
Streptomyces exfoliatus	1905	GCA_000725545.1
Pseudomonas_E monteilii	1215110	GCA_000730605.1
Kineothrix alysoides	1469948	GCA_000732725.1
Hyalangium minutum	394096	GCA_000737315.1
Synechococcus_E sp000737595	585425	GCA_000737595.1
Bifidobacterium crudilactis	327277	GCA_000738005.1
Bifidobacterium stellenboschense	762211	GCA_000741785.1
Methylotenera sp000744605	1502770	GCA_000744605.1
Streptacidiphilus_A oryzae	1449353	GCA_000744815.1
Pararhizobium sp000745255	1500257	GCA_000745255.1
Janthinobacterium sp000745325	1502762	GCA_000745325.1
Mesoaciditoga lauensis	1150474	GCA_000745455.1
Belnapia moabensis	1121106	GCA_000745835.1
Rhizobium sp000746385	1500259	GCA_000746385.1
Phreatobacter sp000751295	1522316	GCA_000751295.2
Pseudidiomarina atlantica	1517416	GCA_000753735.1
Erythrobacter_A vulgaris_A	291985	GCA_000756795.1
Peptostreptococcus sp000758885	1219626	GCA_000758885.1
Paracoccus versutus	34007	GCA_000763885.1
Thalassotalea_A sp000764205	1535422	GCA_000764205.1
Listeria_A newyorkensis	1497681	GCA_000766145.1
Actinoplanes utahensis	1869	GCA_000785985.1
Chryseobacterium sp000799195	1500290	GCA_000799195.1
Ralstonia sp000801955	1217052	GCA_000801955.1
Pseudomonas_E fluorescens_A	294	GCA_000802965.1
Streptomyces sp000805335	1553907	GCA_000805335.1
Flavobacterium sp000812945	1423323	GCA_000812945.1
Corynebacterium humireducens	1223515	GCA_000819445.1
Aeromonas bivalvium	440079	GCA_000819765.1
Mesorhizobium sp000824805	1505946	GCA_000824805.1
Lacticaseibacillus casei	1423732	GCA_000829055.1
Flavobacterium hibernum	37752	GCA_000832125.1
Priestia megaterium	1348623	GCA_000832985.1
Pandoraea vervacti	656178	GCA_000934605.2
Streptomyces iranensis	576784	GCA_000938975.1
Paenibacillus terrae_A	159743	GCA_000943545.1
Acidithrix ferrooxidans	1280514	GCA_000949295.1
Rhodococcus_B sp000954115	1564114	GCA_000954115.1
Caldicellulosiruptor morganii	1387555	GCA_000955745.1
Pseudomonas_E sp000955815	1619949	GCA_000955815.1
Streptococcus oralis_G	1891914	GCA_000960035.1
Kitasatospora rubellomurina	359131	GCA_000961885.1
Xanthomonas sp000963005	1583099	GCA_000963005.1
Zobellia galactanivorans	63186	GCA_000973105.1
Demequina globuliformis	676202	GCA_000975155.1
Streptomyces humi	1428620	GCA_001005085.2
Hoeflea sp001011155	1620421	GCA_001011155.1
Chryseobacterium indologenes_B	253	GCA_001013295.1
Xanthomonas arboricola	195709	GCA_001013475.1
Flavobacterium sp001027725	1423322	GCA_001027725.1
Rhodopirellula islandica	595434	GCA_001027925.1
Ornithinibacillus contaminans	694055	GCA_001038425.2
Fructobacillus sp001038455	1658766	GCA_001038455.1
Anaerobacillus_A macyae	157733	GCA_001039475.1
Halomonas_C sp001039575	1471202	GCA_001039575.1
Neobacillus sp001048695	1499688	GCA_001048695.1
Nitratireductor soli	1670619	GCA_001050155.1
Streptococcus pseudopneumoniae_L	257758	GCA_001072375.1
Streptococcus pseudopneumoniae_D	257758	GCA_001074975.1
Yersinia frederiksenii_C	29484	GCA_001098625.1
Yersinia frederiksenii_A	29484	GCA_001155565.1
Spiroplasma_A litorale	216942	GCA_001267155.1
Pseudomonas_E corrugata	47879	GCA_001269905.1
Limnohabitans_A planktonicus	1293045	GCA_001270065.2
Cronobacter malonaticus	1159491	GCA_001277215.2
Pseudomonas_E fuscovaginae_B	50340	GCA_001293465.1
Parageobacillus thermoglucosidasius	1426	GCA_001295365.1
Psychrobacter urativorans	45610	GCA_001298525.1
Herpetosiphon geysericola	70996	GCA_001306135.1
Sphingopyxis macrogoltabida_B	33050	GCA_001307295.1
Thermoanaerobacter thermocopriae	1291048	GCA_001310975.1
Secundilactobacillus paracollinoides	1423785	GCA_001311135.1
Syntrophomonas_A palmitatica	1294023	GCA_001311885.1
Microbacterium sp001314225	1714373	GCA_001314225.1
Azospirillum brasilense	192	GCA_001315015.1
Caloranaerobacter sp001316435	1302151	GCA_001316435.1
Limnohabitans_A sp001412535	1678128	GCA_001412535.1
Limnohabitans_A sp001412575	1678129	GCA_001412575.1
Lacinutrix mariniflava	342955	GCA_001418015.1
Pannonibacter indicus	466044	GCA_001418225.1
Margalitia shackletonii	157838	GCA_001420715.1
Pedobacter sp001421515	1735684	GCA_001421515.1
Sphingomonas sp001421965	1736230	GCA_001421965.1
Methylobacterium sp001422375	1736251	GCA_001422375.1
Pedobacter sp001422545	1736218	GCA_001422545.1
Microbacterium sp001422925	1736323	GCA_001422925.1
Plantibacter sp001423185	1736333	GCA_001423185.1
Pseudarthrobacter sp001423525	1736271	GCA_001423525.1
Microbacterium sp001427145	1736478	GCA_001427145.1
Devosia sp001427605	1736575	GCA_001427605.1
Lysobacter sp001427785	1736588	GCA_001427785.1
Nocardioides sp001428565	1736488	GCA_001428565.1
Achromobacter sp001428845	1736602	GCA_001428845.1
Paucilactobacillus oligofermentans	1423778	GCA_001434315.1
Limosilactobacillus gastricus	1423749	GCA_001434365.1
Lacticaseibacillus nasuensis	1291734	GCA_001434705.1
Liquorilactobacillus capillatus	1423731	GCA_001434915.1
Companilactobacillus paralimentarius	1122151	GCA_001434985.1
Lapidilactobacillus concavus	1423735	GCA_001435835.1
Pediococcus ethanolidurans	319653	GCA_001437405.1
Furfurilactobacillus siliginis	348151	GCA_001437435.1
Actinobaculum massiliense	202789	GCA_001457435.1
Corynebacterium diphtheriae	1717	GCA_001457455.1
Pseudomonas aeruginosa	287	GCA_001457615.1
Olsenella sp001457795	1622075	GCA_001457795.1
Thalassobius autumnalis	2072972	GCA_001458255.1
Epibacterium multivorans	928856	GCA_001458415.1
Dehalogenimonas alkenigignens	1217799	GCA_001466665.1
Tatlockia feeleii	453	GCA_001467625.1
Legionella_C rubrilucens	458	GCA_001468125.1
Legionella santicrucis	45074	GCA_001468135.1
Ponticoccus marisrubri	1685382	GCA_001482405.1
Tenacibaculum dicentrarchi_C	669041	GCA_001483385.1
Pseudarthrobacter sulfonivorans	121292	GCA_001484605.1
Mycobacterium sp001500125	1772285	GCA_001500125.1
Hydrogenovibrio sp001507535	1685380	GCA_001507535.1
Hymenobacter sedentarius	1411621	GCA_001507645.1
Streptomyces olivochromogenes	1963	GCA_001514115.1
Rhizobium altiplani	1864509	GCA_001542405.1
Streptomyces_F thermoautotrophicus	1469144	GCA_001543895.1
Enterococcus_B faecium	1218090	GCA_001544255.1
Enterococcus_A pseudoavium	1218092	GCA_001544295.1
Geobacillus jurassicus	1223502	GCA_001544315.1
Prevotella sp001553265	1384078	GCA_001553265.1
Erythrobacter donghaensis_B	267135	GCA_001557325.1
Vibrio splendidus_F	29497	GCA_001557875.1
Vibrio parahaemolyticus	670	GCA_001558495.2
Paramesorhizobium deserti	1494590	GCA_001558695.1
Streptobacillus felis	1384509	GCA_001559775.1
Pseudovibrio hongkongensis	1647556	GCA_001561995.1
Pseudomonas_E composti_A	658457	GCA_001567565.1
Curtobacterium ammoniigenes	1223517	GCA_001571045.1
Streptococcus sp001578885	1777880	GCA_001578885.1
Streptococcus oralis_R	1303	GCA_001578935.1
Brevibacterium ravenspurgense	479117	GCA_001584615.1
Ralstonia solanacearum_A	305	GCA_001586135.1
Hafnia proteus	82983	GCA_001586165.1
Zhongshania aliphaticivorans	1470434	GCA_001586255.1
Pedobacter cryoconitis_A	188932	GCA_001590605.1
Sphingopyxis granuli	1219060	GCA_001591045.1
Neobacillus novalis	1349756	GCA_001591805.1
Rossellomorea vietnamensis	1349757	GCA_001591825.1
Bacillus sonorensis	1220591	GCA_001592005.1
Brevundimonas vesicularis	1349759	GCA_001592205.1
Gordonia hydrophobica	1223541	GCA_001592365.1
Planococcus dechangensis	192421	GCA_001592825.1
Roseivirga seohaensis	1914963	GCA_001592945.1
Moorella mulderi	1122241	GCA_001594015.1
Shewanella algae	1236544	GCA_001598875.1
Acinetobacter pragensis	1806892	GCA_001605895.1
Nocardia anaemiae	1210065	GCA_001612725.1
Nocardia gamkensis	1210079	GCA_001612985.1
Amycolatopsis regifaucium	546365	GCA_001613935.1
Neisseria flavescens_B	484	GCA_001618015.1
Marinomonas sp001624705	1561205	GCA_001624705.1
Kosmotoga_B arenicorallina	1453497	GCA_001636545.1
Marinomonas gallaica	1806667	GCA_001639745.1
Serratia surfactantfaciens	2741499	GCA_001642805.2
Rufibacter ruber	1783499	GCA_001647275.1
Sulfitobacter sp001650875	1849168	GCA_001650875.1
Proteus myxofaciens	1354337	GCA_001654855.1
Saccharicrinis aurantiacus	1849719	GCA_001660705.2
Mycobacterium sp001665295	1834082	GCA_001665295.1
Mycobacterium peregrinum_A	43304	GCA_001665785.1
Mycobacterium colombiense_A	339268	GCA_001665835.1
Mycobacterium sp001668625	1834076	GCA_001668625.1
Mycobacterium sp001672815	1834151	GCA_001672815.1
Perlucidibaca aquatica	1852776	GCA_001676655.1
Gallibacterium sp001678475	505345	GCA_001678475.1
Paenibacillus_A yonginensis	1462996	GCA_001685395.1
Flavobacterium piscis	1114874	GCA_001686925.1
Orenia metallireducens	1413210	GCA_001693735.1
Pseudonocardia sp001698125	1690815	GCA_001698125.1
Acidovorax sp001714725	1842533	GCA_001714725.1
Paenibacillus polymyxa_B	1406	GCA_001719045.1
Streptomyces niveus	193462	GCA_001723055.1
Enterococcus ureasiticus	903984	GCA_001730285.1
Staphylococcus pseudintermedius	283734	GCA_001792775.2
Corynebacterium sp001807205	1581115	GCA_001807205.1
Streptococcus sp001814775	1739491	GCA_001814775.1
Andreesenia angusta	39480	GCA_001855385.1
LPB0142 sp001856665	1850250	GCA_001856665.1
Moorella thermoacetica_A	1525	GCA_001875325.1
Flavobacterium johnsoniae_A	986	GCA_001879205.1
Halomonas sp001882345	1123773	GCA_001882345.1
Clostridium_F botulinum_A	1491	GCA_001889325.1
Rhodococcus marinonascens	1219020	GCA_001894885.1
Domibacillus mangrovi	1714354	GCA_001906925.1
Bowdeniella nasicola	208480	GCA_001907295.1
Acuticoccus yangtzensis	1443441	GCA_001927245.1
Pararhizobium arenae	1856850	GCA_001931685.1
Streptococcus sp001937065	1915004	GCA_001937065.1
Corynebacterium stationis	1705	GCA_001941345.1
Actinoalloteichus fjordicus	1612552	GCA_001941625.1
Sporomusa sphaeroides	1337886	GCA_001941975.1
Corynebacterium sp001942345	1904962	GCA_001942345.1
Pseudomonas_E sp001945395	1932111	GCA_001945395.1
Paenibacillus sp001955925	1926588	GCA_001955925.1
Motiliproteus sp001968815	1897630	GCA_001968815.1
Bacillus haynesii	1925021	GCA_001969855.1
Halomonas_B sp001971685	1883416	GCA_001971685.1
Flavobacterium sp001975985	1937528	GCA_001975985.1
Variovorax sp001984055	1855728	GCA_001984055.1
Kibdelosporangium sp001984155	1933779	GCA_001984155.1
Fischerella laminosa_A	1594576	GCA_001990805.2
Salinivibrio siamensis	414286	GCA_001996005.1
Rhodanobacter sp002001045	1945856	GCA_002001045.1
Rhodanobacter sp002001085	1945859	GCA_002001085.1
Wohlfahrtiimonas populi	1940240	GCA_002006795.1
Massilia sp002007115	1955422	GCA_002007115.1
Haemophilus_A parahaemolyticus	735	GCA_002015035.1
Haemophilus_E paracuniculus	734	GCA_002015115.1
Thioclava marina	1915077	GCA_002020135.1
Spirosoma rigui	564064	GCA_002067135.1
Methyloprofundus sedimenti	1420851	GCA_002072955.1
Cognaticolwellia beringensis	1967665	GCA_002076895.1
Halomonas sp002082565	1971364	GCA_002082565.1
Mycobacterium aquaticum	1927124	GCA_002086485.1
Pantoea wallisii	1076551	GCA_002095485.1
Pantoea septica	472695	GCA_002095575.1
Streptococcus oralis_U	1458253	GCA_002096615.1
Anaerovibrio sp002100115	1240085	GCA_002100115.1
Mycobacterium gastri	1777	GCA_002102175.1
Thalassospira sp002115785	1470576	GCA_002115785.1
Fluviibacterium sp002119405	1933035	GCA_002119405.1
Hydrogenophaga sp002127265	1985169	GCA_002127265.1
Acinetobacter sp002135435	1977873	GCA_002135435.1
Campylobacter lanienae	1031753	GCA_002139935.1
Enterococcus_B sp002140175	1987383	GCA_002140175.1
Novosphingobium panipatense	428991	GCA_002149965.1
Streptomyces africanus	231024	GCA_002150735.1
Bacillus subtilis_G	1423	GCA_002153395.1
Streptomyces carpinensis	66369	GCA_002154505.1
Streptomyces thermovulgaris	1934	GCA_002155915.1
Allokutzneria sp002155965	1137961	GCA_002155965.1
Amycolatopsis kentuckyensis	218823	GCA_002155975.1
Vibrio coralliirubri	1516159	GCA_002156455.1
Vibrio gigantis	296199	GCA_002156475.1
Kushneria marisflavi	157779	GCA_002157205.1
Arthrobacter_D agilis_D	37921	GCA_002157505.1
Oceanisphaera avium	1903694	GCA_002157875.1
Oceanisphaera profunda	1416627	GCA_002157895.1
Desulfovibrio sp002159665	1965618	GCA_002159665.1
Olsenella_E sp002159735	1965615	GCA_002159735.1
Anaerosacchariphilus sp002160765	1965560	GCA_002160765.1
Anaerosacchariphilus sp002160825	1965555	GCA_002160825.1
Gemmiger_A sp002160955	1965549	GCA_002160955.1
Cellvibrio sp002162135	1987723	GCA_002162135.1
Vibrio campbellii	1224742	GCA_002163755.1
Acinetobacter chinensis	2004650	GCA_002165375.2
Campylobacter_D jejuni_C	197	GCA_002179635.1
Enterococcus wangshanyuanii	2005703	GCA_002197645.1
Flavobacterium sp002210235	1699509	GCA_002210235.1
Anaplasma ovis	1248439	GCA_002214625.2
Paenibacillus_O herberti	1619309	GCA_002233675.1
Rhodococcus_B sp002258315	2022484	GCA_002258315.1
Nocardiopsis_C gilva	1235441	GCA_002263495.1
Photobacterium sanguinicancri	875932	GCA_002265265.1
Prevotella sp002265625	2022527	GCA_002265625.1
Mesorhizobium sophorae	1300294	GCA_002270415.1
Paraferrimonas sedimenticola	375674	GCA_002282855.1
Clostridium isatidis	182773	GCA_002285495.1
Bifidobacterium italicum	1960968	GCA_002286915.1
Paracoccus salipaludis	2032623	GCA_002287065.1
Helicobacter_F sp002287135	1848928	GCA_002287135.1
Chitinophaga sp002290065	2033437	GCA_002290065.1
Mesorhizobium sp002294985	632858	GCA_002294985.1
Streptomyces sp002300165	2036037	GCA_002300165.1
Kitasatospora sp002300355	1938860	GCA_002300355.1
Sulfurospirillum sp002309535	220622	GCA_002309535.1
Janthinobacterium svalbardensis	368607	GCA_002327145.1
Sulfurifustis variabilis	1675686	GCA_002355415.1
Pseudomonas_F furukawaii	1149133	GCA_002355475.1
Mycobacterium shigaense	722731	GCA_002356315.1
Mycobacterium stephanolepidis	1520670	GCA_002356335.1
Alcaligenes faecalis	511	GCA_002443155.1
Streptomyces sp002551245	2034272	GCA_002551245.1
Anaerobacillus_A sp002563635	1761764	GCA_002563635.1
Fonsibacter ubiquis	1925548	GCA_002688585.1
Tepidibacter_A mesophilus	655607	GCA_002724055.1
Ferdinandcohnia onubensis_A	1571209	GCA_002734285.1
Izhakiella sp002752165	1912858	GCA_002752165.1
Chryseobacterium sp002754245	2035213	GCA_002754245.1
Streptomyces sp002754675	2035251	GCA_002754675.1
Chryseobacterium camelliae	1265445	GCA_002770595.1
Pleomorphomonas carboxyditropha	2023338	GCA_002770725.1
Snodgrassella alvi_D	1196083	GCA_002777745.1
Snodgrassella alvi_E	1196083	GCA_002777855.1
Brevirhabdus pacifica	1267768	GCA_002797755.1
Luteimonas sp002798175	2032582	GCA_002798175.1
Chryseomicrobium excrementi	2041346	GCA_002798305.1
Bifidobacterium felsineum	2045440	GCA_002802915.1
Mesoplasma entomophilum	2149	GCA_002804125.1
