Aestuariibacter salexigens	226010	GCA_000429145.1
Natrinema altunense	222984	GCA_000731985.1
Photorhabdus heterorhabditis	880156	GCA_001280945.1
Nostoc commune UTEX 584	224011	GCA_003113895.1
Rhizobium etli	29449	GCA_000092045.1
Paraburkholderia unamae	219649	GCA_003268775.1
Brevibacterium antiquum	234835	GCA_900169145.1
Tepidibacter formicigenes	227138	GCA_900142235.1
Anoxybacillus gonensis	198467	GCA_001187595.1
Anoxybacillus pushchinoensis	150248	GCA_900111795.1
Kribbella sandramycini	60450	GCA_013131805.1
Kribbella jejuensis	236068	GCA_006715085.1
Microbacterium kitamiense	76884	GCA_002872075.1
Thermovibrio ammonificans	228745	GCA_000185805.1
Desulfurococcus amylolyticus	94694	GCA_000513855.1
Thermovibrio guaymasensis	240167	GCA_003633715.1
Arenibacter certesii	228955	GCA_000429545.1
Xylanibacterium ulmi	228973	GCA_004216535.1
Spirosoma linguale	108	GCA_000024525.1
Paraeggerthella hongkongensis	230658	GCA_003726035.1
Alcaligenes faecalis subsp. phenolicus	232846	GCA_009497775.1
Alkalibacter saccharofermentans	235931	GCA_900128885.1
Lentibacillus halodurans	237679	GCA_900112045.1
Salinibacillus kushneri	237682	GCA_900111405.1
Clostridium sporogenes	1509	GCA_001020205.1
Eggerthella sinensis	242230	GCA_003339815.1
Helicobacter canadensis	123841	GCA_000162575.1
Chromobacterium subtsugae	251747	GCA_001676875.1
Staphylococcus caprae	29380	GCA_002902725.1
Halobacillus aidingensis	240303	GCA_900104185.1
Myceligenerans xiligouense	253184	GCA_003814695.1
Desulfovibrio longus	889	GCA_000420485.1
Desulfovibrio bastinii	47157	GCA_000429985.1
uncultured Methylophilaceae bacterium	239732	GCA_903870995.1
Pasteurella langaaensis	756	GCA_003096995.1
Avibacterium volantium	762	GCA_900635775.1
Methylobacterium extorquens	408	GCA_900234795.1
Mycoplasma testudineum	244584	GCA_002245785.1
Helicobacter felis	214	GCA_000200595.1
Helicobacter salomonis	56878	GCA_900197775.1
Ruminococcus sp. YE71	244362	GCA_900119155.1
Anaerospora hongkongensis	244830	GCA_004339805.1
Klugiella xanthotipulae	244735	GCA_006716695.1
Fictibacillus macauensis	245160	GCA_000269865.1
Virgibacillus proomii	84407	GCA_900162615.1
Paenibacillus massiliensis	225917	GCA_000377505.1
Ehrlichia canis	944	GCA_000012565.1
uncultured Verrucomicrobia subdivision 3 bacterium	257465	GCA_903875465.1
[Pasteurella] mairii	757	GCA_900454475.1
Ethanoligenens harbinense	253239	GCA_000178115.2
Kitasatospora kifunensis	58351	GCA_014203855.1
[Actinobacillus] rossii	123820	GCA_900444965.1
Methylovorus glucosotrophus	266009	GCA_009858335.1
uncultured Methanobrevibacter sp.	253161	GCA_902785855.1
Halomonas anticariensis	258591	GCA_000409775.1
Phormidesmis priestleyi ANT.L61.2	268146	GCA_001650195.1
Pseudonocardia ammonioxydans	260086	GCA_900115005.1
Agromyces salentinus	269421	GCA_009749395.1
Rhizobium mongolense	57676	GCA_000419765.1
Sphingopyxis alaskensis	117207	GCA_000013985.1
Sphingopyxis macrogoltabida	33050	GCA_001314325.1
Devosia riboflavina	46914	GCA_000743575.1
Paucibacter toxinivorans	270368	GCA_004362525.1
Marinobacter daepoensis	262077	GCA_000421165.1
Acetanaerobacterium elongatum	258515	GCA_900103835.1
Sphingobium indicum	332055	GCA_000264945.2
Winogradskyella eximia	262006	GCA_003386165.1
Xenorhabdus bovienii	40576	GCA_000973125.1
Idiomarina ramblicola	263724	GCA_003987255.1
Mycoplasma amphoriforme	273136	GCA_000723365.1
Rhodococcus phenolicus	263849	GCA_001646785.1
Thermoproteus tenax	2271	GCA_000253055.1
Oceanimonas smirnovii	264574	GCA_000381965.1
uncultured Mycoplasmataceae bacterium	300027	GCA_900316595.1
Brochothrix thermosphacta	2756	GCA_000620985.1
Desulfurispora thermophila	265470	GCA_000376385.1
Micromonospora rifamycinica	291594	GCA_900090265.1
Acinetobacter radioresistens	40216	GCA_006757745.1
Afipia broomeae	56946	GCA_000314675.2
Haliea salexigens	287487	GCA_000423125.1
Shewanella canadensis	271096	GCA_003966225.1
Pseudomonas lundensis	86185	GCA_001042985.1
Paraburkholderia kururiensis subsp. kururiensis	89498	GCA_003986935.1
Helicobacter pylori	210	GCA_004117965.1
Hoeflea marina	274592	GCA_003182275.1
Methylobacterium mesophilicum	39956	GCA_000364445.2
Riemerella anatipestifer	34085	GCA_009663465.1
Nocardiopsis gilva	280236	GCA_002263495.1
Azorhizobium doebereinerae	281091	GCA_000473085.1
Thermincola ferriacetica	281456	GCA_001263415.1
Aminiphilus circumscriptus	290732	GCA_000526375.1
Niveispirillum irakense	34011	GCA_000429645.1
Acetobacter nitrogenifigens	285268	GCA_000429165.1
uncultured Gemella sp.	254352	GCA_900766305.1
Candidatus Baumannia cicadellinicola	186490	GCA_000754265.1
Massilia alkalitolerans	286638	GCA_000427785.1
Lactobacillus uvarum	303240	GCA_001434935.1
Lactobacillus paralimentarius	83526	GCA_001435445.1
Yeosuana aromativorans	288019	GCA_014646655.1
Helicobacter cholecystus	45498	GCA_003364215.1
Pseudoxanthomonas kalamensis	289483	GCA_010211745.1
Lactobacillus nantensis	305793	GCA_001435815.1
uncultured Azospirillum sp.	114712	GCA_900542055.1
Bizionia myxarmorum	291186	GCA_008086205.1
Gelidibacter salicanalis	291193	GCA_007997285.1
Methylophaga muralis	291169	GCA_001720165.1
Butyrivibrio fibrisolvens	831	GCA_003175155.1
Pseudobutyrivibrio ruminis	46206	GCA_900218035.1
Streptomyces pharetrae	291370	GCA_002128465.1
Thermosediminibacter litoriperuensis	291989	GCA_008124715.1
Tsukamurella pulmonis	47312	GCA_900103175.1
Bartonella melophagi	291176	GCA_000278255.1
Rhodococcus kroppenstedtii	293050	GCA_900111805.1
Lactobacillus oligofermentans	293371	GCA_001434315.1
Agromyces subbeticus	293890	GCA_000421565.1
Deinococcus yavapaiensis	309889	GCA_003217515.1
Winogradskyella thalassocola	262004	GCA_900099995.1
Aequorivita antarctica	153266	GCA_007997155.1
Algoriphagus antarcticus	238540	GCA_002150685.1
Flavobacterium degerlachei	229203	GCA_900106645.1
Phaeobacter gallaeciensis	60890	GCA_001678945.1
Spiroplasma phoeniceum	47835	GCA_003339775.1
Paraburkholderia mimosarum	312026	GCA_000739815.1
Nicoletella semolina	271160	GCA_004345745.1
Roseburia hominis	301301	GCA_000225345.1
Marinococcus halotolerans	301092	GCA_000420725.1
Acetobacter oeni	304077	GCA_011516825.1
Quadrisphaera granulorum	317664	GCA_003149145.1
Rhodopseudomonas palustris	1076	GCA_013415845.1
Paraburkholderia phytofirmans	261302	GCA_001634365.1
Cupriavidus taiwanensis	164546	GCA_900250115.1
Streptomyces guanduensis	310781	GCA_900103985.1
Denitratisoma oestradiolicum	311182	GCA_902813185.1
Acetobacter senegalensis	446692	GCA_001580995.1
Bradyrhizobium tropiciagri	312253	GCA_001189845.1
Acidianus sulfidivorans JP7	619593	GCA_003201765.2
uncultured Mycobacterium sp.	171292	GCA_900078375.1
uncultured Verrucomicrobia bacterium	156588	GCA_903960515.1
Palleronia marisminoris	315423	GCA_900172315.1
Mycobacterium rufum	318424	GCA_000762985.1
Clostridium sulfidigenes	318464	GCA_000732635.1
Caballeronia choica	326476	GCA_001544535.2
Amycolatopsis benzoatilytica	346045	GCA_000383915.1
[Clostridium] alkalicellulosi	320502	GCA_008125075.1
Cyclobacterium amurskyense	320787	GCA_001050135.1
Halarsenatibacter silvermanii	321763	GCA_900103135.1
Aquimarina brevivitae	323412	GCA_004216895.1
uncultured Dialister sp.	278064	GCA_900765565.1
uncultured Megasphaera sp.	165188	GCA_900540735.1
Leptospira borgpetersenii	174	GCA_003046425.1
Leptospira interrogans	173	GCA_900156205.1
Streptomyces cinnamoneus	173776	GCA_014650495.1
Streptomyces griseocarneus	173770	GCA_002150845.1
Streptomyces cinereus	1955	GCA_014647715.1
Streptomyces pathocidini	1650571	GCA_001418495.1
Streptomyces olivaceoviridis	1921	GCA_014650115.1
Streptomyces sclerotialus	1957	GCA_000720555.1
Streptomyces djakartensis	68193	GCA_014651075.1
Streptomyces ipomoeae	103232	GCA_000317595.1
Streptomyces lavendulae subsp. grasserius	66421	GCA_002803845.1
Streptomyces flavidovirens	67298	GCA_000429085.1
Methylocaldum szegediense	73780	GCA_000427385.1
Candidatus Providencia siddallii	1715285	GCA_001457715.1
Streptococcus pyogenes SP1-LAU	1390076	GCA_002055535.1
Streptococcus thermophilus TH1435	1415776	GCA_010120595.1
Pseudomonas aeruginosa VRFPA07	1431713	GCA_000017205.1
Lactobacillus pobuzihii E100301 = KCTC 13174	1242253	GCA_000349725.1
Streptococcus thermophilus M17PTZA496	1433289	GCA_010120595.1
Dyadobacter tibetensis Y620-1	1434325	GCA_000566685.1
Streptococcus thermophilus TH985	1435972	GCA_010120595.1
Tolumonas lignilytica	1283284	GCA_000527035.1
Pseudogulbenkiania sp. MAI-1	990370	GCA_000527175.1
Cohnella panacarvi Gsoil 349	979226	GCA_000515335.1
Halonatronum saccharophilum DSM 13868	926692	GCA_000517025.1
Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	36870	GCA_000008885.1
Azospirillum sp. B4	95605	GCA_000333275.1
Ilumatobacter nonamiensis YM16-303	1313171	GCA_000350145.1
Haloferula sp. BvORR071	1396141	GCA_000739615.1
Gracilibacillus boraciitolerans JCM 21714	1298598	GCA_000521485.1
Enterovibrio sp. JCM 19048	1460642	GCA_001310415.1
Bacillus sp. JCM 19034	1481928	GCA_001310635.1
Geobacter sp. OR-1	1266765	GCA_000813145.1
Lactobacillus sharpeae JCM 1186 = DSM 20505	1291052	GCA_001436225.1
Aeropyrum camini SY1 = JCM 12091	1198449	GCA_000591035.1
Lysinibacillus boronitolerans JCM 21713 = 10a = NBRC 103108	1294264	GCA_000772935.1
Lactobacillus satsumensis DSM 16230 = JCM 12392	1423801	GCA_001435195.1
Coprobacillus cateniformis JCM 10604	1297794	GCA_001312445.1
Veillonella rogosae JCM 15642	1298595	GCA_002959775.1
Ruminococcus faecis JCM 15917	1298596	GCA_001312505.1
Paenarthrobacter nitroguajacolicus JCM 14115	1303677	GCA_007786235.1
Rhodococcus phenolicus JCM 14914	1303680	GCA_001646785.1
Rhodococcus qingshengii JCM 15477	1303681	GCA_001646745.1
Granulicoccus phenolivorans JCM 15570	1303682	GCA_000423085.1
Gordonia amicalis NBRC 100051 = JCM 11271	1220574	GCA_000332995.1
Isoptericola variabilis JCM 11754	1305623	GCA_000215105.1
Gordonia westfalica JCM 11757	1305624	GCA_900105725.1
Streptomyces mexicanus JCM 12681	1305627	GCA_902506575.1
Rodentibacter pneumotropicus	758	GCA_000379905.1
Falsirhodobacter sp. alg1	1472418	GCA_000739715.2
Thermoanaerobacterium saccharolyticum	28896	GCA_000747665.1
Lysinimicrobium aestuarii	1638982	GCA_000971155.1
Lysinimicrobium pelophilum	1638984	GCA_000971175.1
Lysinimicrobium soli	1638987	GCA_000971195.1
Lysinimicrobium luteum	1638988	GCA_000971215.1
Lysinimicrobium iriomotense	1536641	GCA_000971395.1
Nonlabens ulvanivorans	906888	GCA_000732625.1
Jejuia pallidilutea	504487	GCA_002973595.1
Demequina flava	1095025	GCA_000975035.1
Demequina sediminicola	1095026	GCA_000975055.1
alpha proteobacterium U9-1i	1605283	GCA_000974665.1
Herbidospora mongoliensis	688067	GCA_001570545.1
Fructobacillus ficulneus	157463	GCA_001047075.2
Streptomyces sp. TP-A0874	549819	GCA_001748085.1
Vulcanisaeta thermophila	867917	GCA_001748385.1
Actinomadura latina NBRC 106108	1220563	GCA_001552195.1
Granulicoccus phenolivorans NBRC 107789	1220580	GCA_000423085.1
Treponema sp.	166	GCA_009780855.1
Rhodocyclus tenuis	1066	GCA_014197755.1
Terrimicrobium sacchariphilum	690879	GCA_001613545.1
Paludibacter jiangxiensis	681398	GCA_001618385.1
Formosa haliotis	1555194	GCA_001685485.1
Mariprofundus micogutta	1921010	GCA_001895085.1
Fusibacter sp. 3D3	1048380	GCA_001748365.1
Actinomyces denticolens	52767	GCA_002072185.1
Natronomonas sp. CBA1134	1906246	GCA_001950595.1
Carboxydothermus pertinax	870242	GCA_001950255.1
Salmonella enterica subsp. enterica serovar Agona str. 47.E.09	1265654	GCA_008692845.1
Streptococcus pneumoniae SPN061370	869801	GCA_001457635.1
Kurthia massiliensis	1033739	GCA_000285555.1
Timonella senegalensis JC301	1095772	GCA_000312125.1
Ralstonia solanacearum MolK2	564065	GCA_002251695.1
Micromonospora lupini str. Lupac 08	1150864	GCA_000297395.2
Fibrisoma limi BUZ 3	1185876	GCA_000296815.2
Desulfotomaculum hydrothermale Lam5 = DSM 18033	1121428	GCA_000315365.1
Enorma timonensis	1232436	GCA_000321165.1
Salmonella enterica subsp. enterica serovar Agona str. 03.O.05	1265636	GCA_008692845.1
Halanaerobium saccharolyticum subsp. saccharolyticum DSM 6643	1293054	GCA_000350165.1
Halopiger goleimassiliensis	1293048	GCA_000455345.1
Gorillibacterium massiliense	1280390	GCA_000455485.2
Escherichia coli ISC7	1432555	GCA_003018335.1
Xenorhabdus cabanillasii JM26	1427517	GCA_003386665.1
Pyrinomonas methylaliphatogenes	454194	GCA_000820845.2
Paucisalibacillus sp. EB02	1347087	GCA_000577245.1
Candidatus Blastococcus massiliensis AP3	1211815	GCA_000582785.1
Salmonella enterica subsp. enterica serovar Manhattan	340189	GCA_008692845.1
Criblamydia sequanensis	340071	GCA_000750955.1
Kingella kingae	504	GCA_900111845.1
Weeksella sp. FF8	1461577	GCA_000751595.1
Haemophilus massiliensis	1461579	GCA_000752995.2
Bacillus andreraoultii	1499685	GCA_001244735.1
Legionella massiliensis	1034943	GCA_000756815.1
Jeotgalicoccus saudimassiliensis	1461582	GCA_000756715.2
Bacillus sp. B-jedd	1476857	GCA_000821085.1
bacterium SIT5	1522317	GCA_000826085.1
Microbacterium gorillae	1231063	GCA_000826185.2
Aeromonas simiae	218936	GCA_000820125.1
Mobilicoccus sp. SIT2	1522310	GCA_000826525.2
Sporosarcina koreensis	334735	GCA_000826145.2
Beduini massiliensis	1585974	GCA_000829905.1
Paenibacillus sp. FF9	1527293	GCA_001373415.1
Moorella glycerini	55779	GCA_009735625.1
Streptococcus pneumoniae	1313	GCA_001457635.1
Lactobacillus acidophilus NCFM	272621	GCA_001591845.1
Thiobacillus denitrificans ATCC 25259	292415	GCA_000012745.1
Erythrobacter litoralis HTCC2594	314225	GCA_000013005.1
Jannaschia sp. CCS1	290400	GCA_000013565.1
Syntrophomonas wolfei subsp. wolfei str. Goettingen G311	335541	GCA_000014725.1
Alkalilimnicola ehrlichii MLHE-1	187272	GCA_000014785.1
Escherichia coli APEC O1	405955	GCA_003018335.1
Magnetococcus marinus MC-1	156889	GCA_000014865.1
Shewanella amazonensis SB2B	326297	GCA_000015245.1
Halorhodospira halophila SL1	349124	GCA_000015585.1
Geobacillus thermodenitrificans NG80-2	420246	GCA_000496575.1
Staphylothermus marinus F1	399550	GCA_000015945.1
Pyrobaculum arsenaticum DSM 13514	340102	GCA_000016385.1
Caldicellulosiruptor saccharolyticus DSM 8903	351627	GCA_000016545.1
Geobacter uraniireducens Rf4	351605	GCA_000016745.1
Alkaliphilus metalliredigens QYMF	293826	GCA_000016985.1
Anaeromyxobacter sp. Fw109-5	404589	GCA_000017505.1
Caldivirga maquilingensis IC-167	397948	GCA_000018305.1
Chloroflexus aurantiacus J-10-fl	324602	GCA_000018865.1
Heliobacterium modesticaldum Ice1	498761	GCA_000019165.1
Shewanella woodyi ATCC 51908	392500	GCA_000019525.1
Methylacidiphilum infernorum V4	481448	GCA_000019665.1
Pyrobaculum neutrophilum V24Sta	444157	GCA_000019805.1
Chloroherpeton thalassium ATCC 35110	517418	GCA_000020525.1
Cyanothece sp. PCC 7424	65393	GCA_000021825.1
Cyanothece sp. PCC 7425	395961	GCA_000022045.1
[Clostridium] cellulolyticum H10	394503	GCA_000022065.1
Caldicellulosiruptor bescii DSM 6725	521460	GCA_000022325.1
Corynebacterium aurimucosum ATCC 700975	548476	GCA_000022905.1
Leptotrichia buccalis C-1013-b	523794	GCA_000023905.1
Methanocaldococcus fervens AG86	573064	GCA_000023985.1
Desulfotomaculum acetoxidans DSM 771	485916	GCA_000024205.1
Ammonifex degensii KC4	429009	GCA_000024605.1
Enterobacter cloacae subsp. cloacae ATCC 13047	716541	GCA_000025565.1
Desulfurivibrio alkaliphilus AHT 2	589865	GCA_000092205.1
Thermus scotoductus SA-01	743525	GCA_000381045.1
Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	446468	GCA_000092985.1
Cyanothece sp. PCC 7822	497965	GCA_000147335.1
Yersinia enterocolitica subsp. palearctica 105.5R(r)	994476	GCA_901472495.1
Serratia symbiotica str. 'Cinara cedri'	568817	GCA_000821185.2
Clostridium botulinum BKT015925	929506	GCA_000204565.1
Thermovibrio ammonificans HB-1	648996	GCA_000185805.1
Bacillus subtilis BSn5	936156	GCA_000332645.1
Geobacter sp. M18	443143	GCA_000175115.2
Granulicella tundricola MP5ACTX9	1198114	GCA_000178975.2
Bacteroides salanitronis DSM 18170	667015	GCA_000190575.1
Sphaerochaeta globosa str. Buddy	158189	GCA_000190435.1
Vibrio cholerae LMA3984-4	935297	GCA_009728235.1
Clostridium lentocellum DSM 5427	642492	GCA_000178835.2
Hippea maritima DSM 10411	760142	GCA_000194135.1
Streptococcus suis D12	1004952	GCA_002760245.1
Buchnera aphidicola str. Ak (Acyrthosiphon kondoi)	1005090	GCA_000225445.1
Buchnera aphidicola str. Ua (Uroleucon ambrosiae)	1005057	GCA_000225465.1
Cellulomonas gilvus ATCC 13127	593907	GCA_000218545.1
Treponema brennaborense DSM 12168	906968	GCA_000212415.1
Methanotorris igneus Kol 5	880724	GCA_000214415.1
Corynebacterium resistens DSM 45100	662755	GCA_000177535.2
Treponema caldarium DSM 7334	744872	GCA_000219725.1
Thermoanaerobacter wiegelii Rt8.B1	697303	GCA_000147695.3
Bacillus megaterium WSH-002	1006007	GCA_008180335.1
Exiguobacterium antarcticum B7	1087448	GCA_000685865.1
Pyrobaculum ferrireducens	1104324	GCA_000234805.1
Desulfosporosinus orientis DSM 765	768706	GCA_000235605.1
Thermus sp. CCB_US3_UF1	1111069	GCA_000236585.1
Granulicella mallensis MP5ACTX8	682795	GCA_000178955.2
Corynebacterium diphtheriae CDCE 8392	698965	GCA_001457455.1
Clostridium sp. BNL1100	755731	GCA_000244875.1
Desulfotomaculum gibsoniae DSM 7213	767817	GCA_000233715.3
Aequorivita sublithincola DSM 14238	746697	GCA_000265385.1
Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans	1142511	GCA_000247565.1
Pyrobaculum oguniense TE7	698757	GCA_000247545.1
Desulfitobacterium dichloroeliminans LMG P-21439	871963	GCA_000243135.3
Desulfitobacterium dehalogenans ATCC 51507	756499	GCA_000243155.3
Halobacteroides halobius DSM 5150	748449	GCA_000328625.1
Methylophaga frappieri	754477	GCA_000260965.1
Rahnella aquatilis HX2	1151116	GCA_000241955.1
Salmonella enterica subsp. enterica serovar Heidelberg str. B182	1160717	GCA_008692845.1
secondary endosymbiont of Ctenarytaina eucalypti	1199245	GCA_000287335.1
secondary endosymbiont of Heteropsylla cubana	134287	GCA_000287355.1
Rivularia sp. PCC 7116	373994	GCA_000316665.1
Nostoc sp. PCC 7524	28072	GCA_000316645.1
Pleurocapsa sp. PCC 7327	118163	GCA_000317025.1
Chamaesiphon minutus PCC 6605	1173020	GCA_000317145.1
Desulfosporosinus meridiei DSM 13257	768704	GCA_000231385.3
Desulfosporosinus acidiphilus SJ4	646529	GCA_000255115.3
Treponema pallidum subsp. pallidum str. Sea 81-4	1095955	GCA_000410535.2
Corynebacterium terpenotabidum Y-11	1200352	GCA_000418365.1
Legionella pneumophila subsp. pneumophila str. Thunder Bay	1199191	GCA_900637585.1
Pseudomonas putida DOT-T1E	1196325	GCA_005080685.1
Bacillus velezensis AS43.3	1225788	GCA_001461825.1
Neisseria gonorrhoeae MS11	528354	GCA_003315235.1
Calothrix sp. PCC 7507	99598	GCA_000316575.1
Halothece sp. PCC 7418	65093	GCA_000317635.1
Cyanobacterium aponinum PCC 10605	755178	GCA_000317675.1
Paenibacillus sabinae T27	1268072	GCA_000612505.1
Corynebacterium urealyticum DSM 7111	1267754	GCA_000069945.1
Burkholderia thailandensis H0587	1249663	GCA_000012365.1
Bacillus subtilis subsp. subtilis str. BAB-1	1302650	GCA_000332645.1
Alteromonas mediterranea 615	1300253	GCA_000020585.3
Alteromonas mediterranea U8	1300257	GCA_000020585.3
Mycobacterium tuberculosis CAS/NITR204	1310114	GCA_000195955.2
Actinoplanes sp. N902-109	649831	GCA_000389965.1
Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1	1295009	GCA_000404225.1
Salinarchaeum sp. Harcht-Bsk1	1333523	GCA_000403645.1
Photobacterium gaetbulicola Gung47	658445	GCA_000940995.1
Bacillus subtilis TO-A	1340494	GCA_000332645.1
Candidatus Sodalis pierantonius str. SOPE	2342	GCA_000517405.1
Hymenobacter sp. APR13	1356852	GCA_000737515.1
Shigella dysenteriae 1617	754093	GCA_002949675.1
Yersinia pestis 2944	1345702	GCA_900460465.1
Ignicoccus islandicus DSM 13165	940295	GCA_001481685.1
Paenibacillus polymyxa SQR-21	1413214	GCA_001709075.1
Pandoraea pnomenusa 3kgm	1416914	GCA_000767615.3
Clostridium botulinum 202F	1415774	GCA_001276985.1
Clostridium botulinum CDC_1436	1408283	GCA_001276985.1
Mannheimia varigena USDA-ARS-USMARC-1296	1433287	GCA_013377235.1
Pseudomonas aeruginosa LESB65	1408273	GCA_000017205.1
Vibrio parahaemolyticus UCM-V493	1429044	GCA_001558495.2
Desulfitobacterium metallireducens DSM 15288	871968	GCA_000231405.3
Chania multitudinisentens RB-25	1441930	GCA_000520015.2
Opitutaceae bacterium TAV5	794903	GCA_000242935.3
Gemmatirosa kalamazoonesis	861299	GCA_000522985.1
Gynuella sunshinyii YC6258	1445510	GCA_000940805.1
Bacillus velezensis NJN-6	1458206	GCA_001461825.1
Siansivirga zeaxanthinifaciens CC-SAMT-1	1454006	GCA_000941055.1
Mycoplasma dispar	86660	GCA_000941075.1
Escherichia coli	562	GCA_003018335.1
Dyella jiangningensis	1379159	GCA_003264855.1
Neorickettsia helminthoeca str. Oregon	1286528	GCA_000632985.1
Aggregatibacter actinomycetemcomitans HK1651	272556	GCA_000372365.1
Rubrobacter radiotolerans	42256	GCA_900175965.1
Bifidobacterium animalis subsp. lactis KLDS2.0603	1316911	GCA_000260715.1
Streptococcus iniae	1346	GCA_003674745.1
Bacillus methanolicus MGA3	796606	GCA_000724485.1
Burkholderia cenocepacia	95486	GCA_014211915.1
Escherichia coli Nissle 1917	316435	GCA_003018335.1
Pelosinus sp. UFO1	484770	GCA_000725345.1
Bacteroides dorei	357276	GCA_013009555.1
Thermoanaerobacter kivui	2325	GCA_000763575.1
Rickettsiales bacterium Ac37b	1528098	GCA_000746585.2
Weissella ceti	759620	GCA_000750535.1
Treponema putidum	221027	GCA_000755145.1
Basilea psittacipulmonis DSM 24701	1072685	GCA_000743945.1
Corynebacterium phocae	161895	GCA_001941565.1
Sphingobacterium sp. ML3W	1538644	GCA_000747525.1
Paenibacillus sp. FSL R5-0912	1536771	GCA_000758605.1
Paenibacillus sp. FSL R7-0273	1536772	GCA_000758625.1
Paenibacillus stellifer	169760	GCA_000758685.1
Coriobacteriaceae bacterium 68-1-3	1531429	GCA_000814825.1
Yersinia frederiksenii Y225	1454377	GCA_000754805.1
Candidatus Izimaplasma sp. HR1	1541959	GCA_000755705.1
Neisseria meningitidis M7124	1095685	GCA_900638555.1
Geoglobus acetivorans	565033	GCA_000789255.1
Francisella sp. CA97-1460	1542390	GCA_001880225.1
Clostridium aceticum	84022	GCA_001042715.1
Geobacter pickeringii	345632	GCA_000817955.1
Borreliella chilensis	1245910	GCA_000808095.1
Francisella philomiragia subsp. philomiragia ATCC 25015	539329	GCA_000156715.1
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	GCA_000973505.1
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	1505597	GCA_000973545.1
Bacillus thuringiensis serovar indiana	180850	GCA_001595725.1
Francisella tularensis subsp. tularensis	119856	GCA_000008985.1
Bacillus anthracis	1392	GCA_000742895.1
Pragia fontium	82985	GCA_900112475.1
Allofrancisella guangzhouensis	594679	GCA_000815225.1
Spirosoma radiotolerans	1379870	GCA_000974425.1
Rufibacter sp. DG31D	1379910	GCA_001078055.1
Rathayibacter toxicus	145458	GCA_000425325.1
Alteromonas australica	589873	GCA_000730385.1
Mycoplasma gallinaceum	29556	GCA_900660495.1
Paenibacillus beijingensis	1126833	GCA_000961095.1
Muricauda lutaonensis	516051	GCA_000963865.1
Luteipulveratus mongoliensis	571913	GCA_001190945.1
Paenibacillus durus ATCC 35681	1333534	GCA_000993825.1
Sandaracinus amylolyticus	927083	GCA_000737325.2
Moraxella ovis	29433	GCA_001636015.1
Kosmotoga pacifica	1330330	GCA_001027025.1
Verrucomicrobia bacterium IMCC26134	1637999	GCA_000972765.1
Planctomyces sp. SH-PL62	1636152	GCA_001610895.1
Deinococcus puniceus	1182568	GCA_001644565.1
Paenibacillus swuensis	1178515	GCA_001644605.1
Altererythrobacter atlanticus	1267766	GCA_001008165.2
Spongiibacter sp. IMCC21906	1620392	GCA_001010805.1
Hoeflea sp. IMCC20628	1620421	GCA_001011155.1
Aeromicrobium erythreum	2041	GCA_001509405.1
Corynebacterium epidermidicanis	1050174	GCA_001021025.1
Corynebacterium testudinoris	136857	GCA_001021045.1
Acidobacteria bacterium Mor1	1660251	GCA_001664505.1
Bifidobacterium longum subsp. longum	1679	GCA_000196555.1
Ralstonia solanacearum	305	GCA_003999715.1
Lactobacillus ginsenosidimutans	1007676	GCA_001050475.1
Nostoc piscinale CENA21	224013	GCA_001298445.1
Anaerostipes hadrus	649756	GCA_001404655.1
Wenzhouxiangella marina	1579979	GCA_001187785.1
Pyrobaculum sp. WP30	1227555	GCA_001189275.1
Octadecabacter temperatus	1458307	GCA_001187845.1
Cronobacter condimenti 1330	1073999	GCA_001277255.1
Oblitimonas alkaliphila	1697053	GCA_001267175.1
Kangiella sediminilitoris	1144748	GCA_001708405.1
Arthrobacter sp. ERGS1:01	1704044	GCA_001281315.1
Bacillus beveridgei	632773	GCA_001721685.1
Rufibacter tibetensis	512763	GCA_001310085.1
Fusobacterium nucleatum subsp. vincentii ChDC F8	1307427	GCA_000493815.1
Acinetobacter equi	1324350	GCA_001307195.1
Algibacter alginicilyticus	1736674	GCA_001310225.1
Paenibacillus bovis	1616788	GCA_001421015.2
Candidatus Tenderia electrophaga	1748243	GCA_001447805.1
Prevotella enoeca	76123	GCA_000613405.1
Erysipelothrix larvae	1514105	GCA_001545095.1
Endozoicomonas montiporae CL-33	570277	GCA_001583435.1
Piscirickettsia salmonis	1238	GCA_000297215.2
Hymenobacter sedentarius	1411621	GCA_001507645.1
Alteromonas mediterranea	314275	GCA_000020585.3
Aerococcus urinaehominis	128944	GCA_001543245.1
Paenibacillus yonginensis	1462996	GCA_001685395.1
Sphingomonas panacis	1560345	GCA_001717955.1
Desulfovibrio indicus	1716143	GCA_001563225.1
Spirosoma montaniterrae	1178516	GCA_001988955.1
Bacillus thuringiensis	1428	GCA_001595725.1
Hymenobacter sp. PAMC 26628	1484118	GCA_001562275.1
Frondihabitans sp. PAMC 28766	1795630	GCA_001577365.1
Gluconobacter albidus	318683	GCA_002723915.1
Streptococcus pantholopis	1811193	GCA_001642085.1
Pontibacter akesuensis	388950	GCA_001611675.1
Hymenobacter sp. PAMC 26554	1484116	GCA_001596155.1
